stroke_id,x,y,time,is_writing
0,62.3306884765625,31.165283203125,0.0,1
0,61.73187255859375,37.245361328125,25.8125,1
0,59.9583740234375,43.091796875,51.625,1
0,57.078369140625,48.479736328125,77.4375,1
0,53.20257568359375,53.202392578125,103.25,1
0,48.4798583984375,57.078369140625,129.0625,1
0,43.091796875,59.958251953125,154.875,1
0,37.24542236328125,61.731689453125,180.6875,1
0,31.16534423828125,62.33056640625,206.5,1
0,25.08526611328125,61.731689453125,232.3125,1
0,19.2388916015625,59.958251953125,258.125,1
0,13.850830078125,57.078369140625,283.9375,1
0,9.12811279296875,53.202392578125,309.75,1
0,5.2523193359375,48.479736328125,335.5625,1
0,2.372314453125,43.091796875,361.375,1
0,0.59881591796875,37.245361328125,387.1875,1
0,0.0,31.165283203125,413.0,1
0,0.59881591796875,25.085205078125,438.8125,1
0,2.372314453125,19.23876953125,464.625,1
0,5.2523193359375,13.850830078125,490.4375,1
0,9.12811279296875,9.128173828125,516.25,1
0,13.850830078125,5.252197265625,542.0625,1
0,19.2388916015625,2.372314453125,567.875,1
0,25.08526611328125,0.598876953125,593.6875,1
0,31.16534423828125,0.0,619.5,1
0,37.24542236328125,0.598876953125,645.3125,1
0,43.091796875,2.372314453125,671.125,1
0,48.4798583984375,5.252197265625,696.9375,1
0,53.20257568359375,9.128173828125,722.75,1
0,57.078369140625,13.850830078125,748.5625,1
0,59.9583740234375,19.23876953125,774.375,1
0,61.73187255859375,25.085205078125,800.1875,1
0,62.3306884765625,31.165283203125,826.0,1
