stroke_id,x,y,time,is_writing
0,45.0,0.0,0.0,1
0,43.0,0.0,21.453125,1
0,32.75,7.0,154.59375,1
0,27.625,10.5,221.171875,1
0,22.5,14.0,287.734375,1
0,5.0,22.0,494.140625,1
0,2.5,25.0,536.03125,1
0,1.25,26.5,556.96875,1
0,0.0,28.0,577.921875,1
0,3.0,28.0,610.09375,1
0,13.0,31.25,722.890625,1
0,18.0,32.875,779.28125,1
0,23.0,34.5,835.671875,1
0,34.5,37.75,963.859375,1
0,40.25,39.375,1027.953125,1
0,43.125,40.1875,1060.0,1
0,46.0,41.0,1092.046875,1
0,46.0,36.0,1145.6875,1
0,45.75,28.75,1223.5,1
0,45.625,25.125,1262.40625,1
0,45.5,21.5,1301.3125,1
0,45.25,10.75,1416.65625,1
0,45.125,5.375,1474.328125,1
0,45.0625,2.6875,1503.171875,1
0,45.0,0.0,1532.0,1
